8.7500000000 25.5477494116
25.2500000000 0.4330127019
25.7500000000 1.2990381057
26.2500000000 2.1650635095
26.7500000000 3.0310889132
27.2500000000 3.8971143170
27.7500000000 4.7631397208
28.2500000000 5.6291651246
28.7500000000 6.4951905284
29.2500000000 7.3612159322
29.7500000000 8.2272413360
0.2500000000 9.0932667397
0.7500000000 9.9592921435
1.2500000000 10.8253175473
1.7500000000 11.6913429511
2.2500000000 12.5573683549
2.7500000000 13.4233937587
3.2500000000 14.2894191624
3.7500000000 15.1554445662
4.2500000000 16.0214699700
4.7500000000 16.8874953738
5.2500000000 17.7535207776
5.7500000000 18.6195461814
6.2500000000 19.4855715851
6.7500000000 20.3515969889
7.2500000000 21.2176223927
7.7500000000 22.0836477965
8.2500000000 22.9496732003
8.7500000000 23.8156986041
9.2500000000 24.6817240079
9.7500000000 25.5477494116
26.2500000000 0.4330127019
26.7500000000 1.2990381057
27.2500000000 2.1650635095
27.7500000000 3.0310889132
28.2500000000 3.8971143170
28.7500000000 4.7631397208
29.2500000000 5.6291651246
29.7500000000 6.4951905284
0.2500000000 7.3612159322
0.7500000000 8.2272413360
1.2500000000 9.0932667397
1.7500000000 9.9592921435
2.2500000000 10.8253175473
2.7500000000 11.6913429511
3.2500000000 12.5573683549
3.7500000000 13.4233937587
4.2500000000 14.2894191624
4.7500000000 15.1554445662
5.2500000000 16.0214699700
5.7500000000 16.8874953738
6.2500000000 17.7535207776
6.7500000000 18.6195461814
7.2500000000 19.4855715851
7.7500000000 20.3515969889
8.2500000000 21.2176223927
8.7500000000 22.0836477965
9.2500000000 22.9496732003
9.7500000000 23.8156986041
10.2500000000 24.6817240079
10.7500000000 25.5477494116
27.2500000000 0.4330127019
27.7500000000 1.2990381057
28.2500000000 2.1650635095
28.7500000000 3.0310889132
29.2500000000 3.8971143170
29.7500000000 4.7631397208
0.2500000000 5.6291651246
0.7500000000 6.4951905284
1.2500000000 7.3612159322
1.7500000000 8.2272413360
2.2500000000 9.0932667397
2.7500000000 9.9592921435
3.2500000000 10.8253175473
3.7500000000 11.6913429511
4.2500000000 12.5573683549
4.7500000000 13.4233937587
5.2500000000 14.2894191624
5.7500000000 15.1554445662
6.2500000000 16.0214699700
6.7500000000 16.8874953738
7.2500000000 17.7535207776
7.7500000000 18.6195461814
8.2500000000 19.4855715851
8.7500000000 20.3515969889
9.2500000000 21.2176223927
9.7500000000 22.0836477965
10.2500000000 22.9496732003
10.7500000000 23.8156986041
11.2500000000 24.6817240079
11.7500000000 25.5477494116
28.2500000000 0.4330127019
28.7500000000 1.2990381057
29.2500000000 2.1650635095
29.7500000000 3.0310889132
0.2500000000 3.8971143170
0.7500000000 4.7631397208
1.2500000000 5.6291651246
1.7500000000 6.4951905284
2.2500000000 7.3612159322
2.7500000000 8.2272413360
3.2500000000 9.0932667397
3.7500000000 9.9592921435
4.2500000000 10.8253175473
4.7500000000 11.6913429511
5.2500000000 12.5573683549
6.7500000000 15.1554445662
7.2500000000 16.0214699700
7.7500000000 16.8874953738
8.2500000000 17.7535207776
8.7500000000 18.6195461814
9.2500000000 19.4855715851
9.7500000000 20.3515969889
10.2500000000 21.2176223927
10.7500000000 22.0836477965
11.2500000000 22.9496732003
11.7500000000 23.8156986041
12.2500000000 24.6817240079
12.7500000000 25.5477494116
29.2500000000 0.4330127019
29.7500000000 1.2990381057
0.2500000000 2.1650635095
0.7500000000 3.0310889132
1.2500000000 3.8971143170
1.7500000000 4.7631397208
2.2500000000 5.6291651246
2.7500000000 6.4951905284
3.2500000000 7.3612159322
3.7500000000 8.2272413360
4.2500000000 9.0932667397
4.7500000000 9.9592921435
5.2500000000 10.8253175473
5.7500000000 11.6913429511
6.2500000000 12.5573683549
7.2500000000 14.2894191624
7.7500000000 15.1554445662
8.2500000000 16.0214699700
8.7500000000 16.8874953738
9.2500000000 17.7535207776
9.7500000000 18.6195461814
10.2500000000 19.4855715851
10.7500000000 20.3515969889
11.2500000000 21.2176223927
11.7500000000 22.0836477965
12.2500000000 22.9496732003
12.7500000000 23.8156986041
13.2500000000 24.6817240079
13.7500000000 25.5477494116
